Time Series,Detector Pair,AUC-PR
Genesis/genesis-anomalies.test.csv@1.out,AE-AE,0.1000061929941534
Genesis/genesis-anomalies.test.csv@1.out,CNN-AE,0.05081897768906919
Genesis/genesis-anomalies.test.csv@1.out,CNN-CNN,0.014003937058751366
Genesis/genesis-anomalies.test.csv@1.out,HBOS-AE,0.03726229195352053
Genesis/genesis-anomalies.test.csv@1.out,HBOS-CNN,0.007370612667551518
Genesis/genesis-anomalies.test.csv@1.out,HBOS-HBOS,0.0032793680222266124
Genesis/genesis-anomalies.test.csv@1.out,IFOREST-AE,0.38412956361614553
Genesis/genesis-anomalies.test.csv@1.out,IFOREST-CNN,0.14543670276436307
Genesis/genesis-anomalies.test.csv@1.out,IFOREST-HBOS,0.015728146895853667
Genesis/genesis-anomalies.test.csv@1.out,IFOREST-IFOREST,0.29389139604596515
Genesis/genesis-anomalies.test.csv@1.out,IFOREST1-AE,0.6546559139157864
Genesis/genesis-anomalies.test.csv@1.out,IFOREST1-CNN,0.08751870266316222
Genesis/genesis-anomalies.test.csv@1.out,IFOREST1-HBOS,0.06243144829787118
Genesis/genesis-anomalies.test.csv@1.out,IFOREST1-IFOREST,0.7923327259067642
Genesis/genesis-anomalies.test.csv@1.out,IFOREST1-IFOREST1,0.2956689592139945
Genesis/genesis-anomalies.test.csv@1.out,LOF-AE,0.03684981534552088
Genesis/genesis-anomalies.test.csv@1.out,LOF-CNN,0.012281617848605436
Genesis/genesis-anomalies.test.csv@1.out,LOF-HBOS,0.003213232756290018
Genesis/genesis-anomalies.test.csv@1.out,LOF-IFOREST,0.1901821928524881
Genesis/genesis-anomalies.test.csv@1.out,LOF-IFOREST1,0.20492211663893004
Genesis/genesis-anomalies.test.csv@1.out,LOF-LOF,0.0033452790130059917
Genesis/genesis-anomalies.test.csv@1.out,LSTM-AE,0.020126401777686948
Genesis/genesis-anomalies.test.csv@1.out,LSTM-CNN,0.008255751445654866
Genesis/genesis-anomalies.test.csv@1.out,LSTM-HBOS,0.00375936157111651
Genesis/genesis-anomalies.test.csv@1.out,LSTM-IFOREST,0.05398394561944299
Genesis/genesis-anomalies.test.csv@1.out,LSTM-IFOREST1,0.03280848298512429
Genesis/genesis-anomalies.test.csv@1.out,LSTM-LOF,0.004175203222902002
Genesis/genesis-anomalies.test.csv@1.out,LSTM-LSTM,0.00455390040499604
Genesis/genesis-anomalies.test.csv@1.out,MP-AE,0.038986380386598136
Genesis/genesis-anomalies.test.csv@1.out,MP-CNN,0.005134525705991971
Genesis/genesis-anomalies.test.csv@1.out,MP-HBOS,0.002564935609628774
Genesis/genesis-anomalies.test.csv@1.out,MP-IFOREST,0.02475259260903543
Genesis/genesis-anomalies.test.csv@1.out,MP-IFOREST1,0.07937297232686084
Genesis/genesis-anomalies.test.csv@1.out,MP-LOF,0.001915809467714782
Genesis/genesis-anomalies.test.csv@1.out,MP-LSTM,0.0026707276209930087
Genesis/genesis-anomalies.test.csv@1.out,MP-MP,0.0018948657671312918
Genesis/genesis-anomalies.test.csv@1.out,NORMA-AE,0.0034887921717724445
Genesis/genesis-anomalies.test.csv@1.out,NORMA-CNN,0.002820110382412989
Genesis/genesis-anomalies.test.csv@1.out,NORMA-HBOS,0.0022094005756460853
Genesis/genesis-anomalies.test.csv@1.out,NORMA-IFOREST,0.005299540437367991
Genesis/genesis-anomalies.test.csv@1.out,NORMA-IFOREST1,0.018775872889368998
Genesis/genesis-anomalies.test.csv@1.out,NORMA-LOF,0.0017251610579502685
Genesis/genesis-anomalies.test.csv@1.out,NORMA-LSTM,0.0019787217060712975
Genesis/genesis-anomalies.test.csv@1.out,NORMA-MP,0.0017430116891305465
Genesis/genesis-anomalies.test.csv@1.out,NORMA-NORMA,0.0017317899013483563
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-AE,0.1277980322441091
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-CNN,0.0360225687008434
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-HBOS,0.012328829301537749
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-IFOREST,0.3538175666982653
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-IFOREST1,0.739561434639606
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-LOF,0.05602030409989518
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-LSTM,0.01385435542153916
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-MP,0.0075757888323279825
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-NORMA,0.0028903463847790743
Genesis/genesis-anomalies.test.csv@1.out,OCSVM-OCSVM,0.1408922542141245
Genesis/genesis-anomalies.test.csv@1.out,PCA-AE,0.25356110571905177
Genesis/genesis-anomalies.test.csv@1.out,PCA-CNN,0.07487865918173314
Genesis/genesis-anomalies.test.csv@1.out,PCA-HBOS,0.008915323581838526
Genesis/genesis-anomalies.test.csv@1.out,PCA-IFOREST,0.2365795771490335
Genesis/genesis-anomalies.test.csv@1.out,PCA-IFOREST1,0.6698701797757218
Genesis/genesis-anomalies.test.csv@1.out,PCA-LOF,0.11712989246695352
Genesis/genesis-anomalies.test.csv@1.out,PCA-LSTM,0.020311217982042152
Genesis/genesis-anomalies.test.csv@1.out,PCA-MP,0.012860887144614254
Genesis/genesis-anomalies.test.csv@1.out,PCA-NORMA,0.0037473713049874535
Genesis/genesis-anomalies.test.csv@1.out,PCA-OCSVM,0.26380232137803333
Genesis/genesis-anomalies.test.csv@1.out,PCA-PCA,0.17963072523699142
