Time Series,Detector Pair,AUC-PR
SVDB/872.test.csv@1.out,AE-AE,0.9502096073122198
SVDB/872.test.csv@1.out,CNN-AE,0.9320428540501726
SVDB/872.test.csv@1.out,CNN-CNN,0.11582036548273106
SVDB/872.test.csv@1.out,HBOS-AE,0.95566680964632
SVDB/872.test.csv@1.out,HBOS-CNN,0.8596172515353973
SVDB/872.test.csv@1.out,HBOS-HBOS,0.8766822623605789
SVDB/872.test.csv@1.out,IFOREST-AE,0.9573989412767112
SVDB/872.test.csv@1.out,IFOREST-CNN,0.8714049610166346
SVDB/872.test.csv@1.out,IFOREST-HBOS,0.8937142495561955
SVDB/872.test.csv@1.out,IFOREST-IFOREST,0.8814339520793383
SVDB/872.test.csv@1.out,IFOREST1-AE,0.4617896504548556
SVDB/872.test.csv@1.out,IFOREST1-CNN,0.14309333873192645
SVDB/872.test.csv@1.out,IFOREST1-HBOS,0.4791313916227078
SVDB/872.test.csv@1.out,IFOREST1-IFOREST,0.4838905009293092
SVDB/872.test.csv@1.out,IFOREST1-IFOREST1,0.17403617382102096
SVDB/872.test.csv@1.out,LOF-AE,0.8746819164538808
SVDB/872.test.csv@1.out,LOF-CNN,0.1291899296674618
SVDB/872.test.csv@1.out,LOF-HBOS,0.8108168104950279
SVDB/872.test.csv@1.out,LOF-IFOREST,0.8475193164691947
SVDB/872.test.csv@1.out,LOF-IFOREST1,0.1652774655884855
SVDB/872.test.csv@1.out,LOF-LOF,0.08963921649823474
SVDB/872.test.csv@1.out,LSTM-AE,0.9363898104127516
SVDB/872.test.csv@1.out,LSTM-CNN,0.11020971245720244
SVDB/872.test.csv@1.out,LSTM-HBOS,0.8607390167021789
SVDB/872.test.csv@1.out,LSTM-IFOREST,0.8721288581382534
SVDB/872.test.csv@1.out,LSTM-IFOREST1,0.1633953061056071
SVDB/872.test.csv@1.out,LSTM-LOF,0.11415738973563104
SVDB/872.test.csv@1.out,LSTM-LSTM,0.09089656587382194
SVDB/872.test.csv@1.out,MP-AE,0.8754213409746359
SVDB/872.test.csv@1.out,MP-CNN,0.14997464683682932
SVDB/872.test.csv@1.out,MP-HBOS,0.8378598927122922
SVDB/872.test.csv@1.out,MP-IFOREST,0.8776748751778964
SVDB/872.test.csv@1.out,MP-IFOREST1,0.17325305263344837
SVDB/872.test.csv@1.out,MP-LOF,0.12232114875942147
SVDB/872.test.csv@1.out,MP-LSTM,0.1471263555250685
SVDB/872.test.csv@1.out,MP-MP,0.13517881570302584
SVDB/872.test.csv@1.out,NORMA-AE,0.981839481305064
SVDB/872.test.csv@1.out,NORMA-CNN,0.9521825198401037
SVDB/872.test.csv@1.out,NORMA-HBOS,0.9751423617390096
SVDB/872.test.csv@1.out,NORMA-IFOREST,0.9723106114326076
SVDB/872.test.csv@1.out,NORMA-IFOREST1,0.6601839880364376
SVDB/872.test.csv@1.out,NORMA-LOF,0.9202822632176778
SVDB/872.test.csv@1.out,NORMA-LSTM,0.9619416861450187
SVDB/872.test.csv@1.out,NORMA-MP,0.9601272388610836
SVDB/872.test.csv@1.out,NORMA-NORMA,0.9653095438365805
SVDB/872.test.csv@1.out,OCSVM-AE,0.9552319388353158
SVDB/872.test.csv@1.out,OCSVM-CNN,0.6183791192087672
SVDB/872.test.csv@1.out,OCSVM-HBOS,0.9435971724535164
SVDB/872.test.csv@1.out,OCSVM-IFOREST,0.933135832620207
SVDB/872.test.csv@1.out,OCSVM-IFOREST1,0.3299621311079587
SVDB/872.test.csv@1.out,OCSVM-LOF,0.6629506882626174
SVDB/872.test.csv@1.out,OCSVM-LSTM,0.6686920899526685
SVDB/872.test.csv@1.out,OCSVM-MP,0.6127104418858489
SVDB/872.test.csv@1.out,OCSVM-NORMA,0.9732899196381071
SVDB/872.test.csv@1.out,OCSVM-OCSVM,0.7633256690880954
SVDB/872.test.csv@1.out,PCA-AE,0.9479317713276983
SVDB/872.test.csv@1.out,PCA-CNN,0.8697219565997317
SVDB/872.test.csv@1.out,PCA-HBOS,0.8916487358921634
SVDB/872.test.csv@1.out,PCA-IFOREST,0.8920886532872523
SVDB/872.test.csv@1.out,PCA-IFOREST1,0.4822611453755581
SVDB/872.test.csv@1.out,PCA-LOF,0.8474877158375296
