,AE,CNN,HBOS,IFOREST,IFOREST1,LOF,LSTM,MP,NORMA,OCSVM,PCA,POLY
OPPORTUNITY/S3-ADL3.test.csv@126.out,0.07649556194049326,0.06027053310337782,0.980059408290297,0.8477470138362224,0.21898860529738412,0.11012771887796659,0.06399089558692306,0.09552094258726421,0.08657519689952602,0.0714464730210774,0.7450335921168719,0.03756585110361185
OPPORTUNITY/S4-ADL5.test.csv@40.out,0.34719015113854684,0.09334187678465325,0.016622992610548216,0.016051431887966254,0.01667174322195545,0.38223628462952386,0.093134980926981,0.5332441428168453,0.5620464650460562,0.019368864566363872,0.016191812109833715,0.01636731559212689
OPPORTUNITY/S3-ADL2.test.csv@51.out,0.1097125592402108,0.08064498437142813,0.3328240934535609,0.2811167721025526,0.2405396795762259,0.025841346153846152,0.08130776920638383,0.30900336486950714,0.6940152267209999,0.04254842197220275,0.6776990750475079,0.03313716868879888
OPPORTUNITY/S4-ADL3.test.csv@81.out,0.23091447151582076,0.10163051807286246,0.03360715545784683,0.029264815687631403,0.029088459826474025,0.21371955976178708,0.10221012131964535,0.2487738019762057,0.13260860332384186,0.035584012129265936,0.029447883103437777,0.02989337865649807
OPPORTUNITY/S3-ADL1.test.csv@42.out,0.2688278920910213,0.13913779742992374,0.0386031918346236,0.037906207377244094,0.040302977064310685,0.6029874722300905,0.09189835846454031,0.47623453032288465,0.6559413349247233,0.04236530841189523,0.03748215668730601,0.0381478253138956
OPPORTUNITY/S3-ADL5.test.csv@42.out,0.3192706649916738,0.10630009716736671,0.03458200998425132,0.03287083772485247,0.03429404420383322,0.5715806732770188,0.07287830226439544,0.5194424804171909,0.6392359397471964,0.03646556670963119,0.032913194610590515,0.03267344474396226
OPPORTUNITY/S1-ADL4.test.csv@98.out,0.02367149580293686,0.0708739688265659,0.09335092645278698,0.024158432617202564,0.024637802075675647,0.015291455134870634,0.12746803340513452,0.1666533278722866,0.1432256669901017,0.02059271559564076,0.018831151548008913,0.01579379624940691
OPPORTUNITY/S1-ADL4.test.csv@109.out,0.051597928750272276,0.03502221338149295,0.6890927113430548,0.2291981246781579,0.1218592049893128,0.04509489760617664,0.03555948161669462,0.08307442058107123,0.11862976733382091,0.029234358937289404,0.12234799091103188,0.019412957142509468
OPPORTUNITY/S1-ADL2.test.csv@79.out,0.28428438557117996,0.08824039821883994,0.021871374368944218,0.022487516835350205,0.023372735431667308,0.021871374368944218,0.08463212461431623,0.3358079787436578,0.4797890044137674,0.03213023147313064,0.022439075792514078,0.022548540392590914
OPPORTUNITY/S2-ADL2.test.csv@92.out,0.13945223528220518,0.04384621403705083,0.015960011207715487,0.015279135956445993,0.01579603364619759,0.01369589123263021,0.04922043786480998,0.21801416508816857,0.2968833155254046,0.021382576461509126,0.015427934753757748,0.015613046006850857
